"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"TTC8",151.460077033504,0.00130817167148232,0.0736719987016309,0.949223699367466,1,"NO"
"FOXN3",2125.98740832923,0.0484213092317686,0.086930764817025,0.110750785830779,0.77778705789105,"NO"
"TDP1",171.495966600993,0.0160169809108538,0.0682922390277724,0.504177522087622,0.985800390479283,"NO"
"TRNAL-AAG",0.125252709895406,0,0.172372901760722,1,NA,"NO"
"KCNK13",21.2134039724944,-0.00984383699998745,0.0805448095379838,0.596568362179837,0.991162220285184,"NO"
"PSMC1",2561.70078055811,-0.0289648409287074,0.0496077937109212,0.260180470430953,0.905885598252091,"NO"
"NRDE2",380.124660199244,-0.0155616991271747,0.0510923815640829,0.523011656374267,0.986987630796444,"NO"
"CALM1",8117.86055226433,-0.0187294290891523,0.0527785470949607,0.44975551657158,0.974638552819281,"NO"
"TTC7B",205.179637349086,0.00333004986285588,0.0647102743668804,0.884584236452868,1,"NO"
"RPS6KA5",978.925299783208,-0.000482945774297708,0.062522712581757,0.983354368508348,1,"NO"
"DGLUCY",488.046940516032,0.0273743065151092,0.0825844427113695,0.252392325884137,0.902547424393495,"NO"
"GPR68",3.84856492505523,-0.0199580000801794,0.103426935440349,0.18870940661191,0.860918055021686,"NO"
"CCDC88C",692.317068351684,0.0225113295213813,0.0844611710233119,0.291865925334002,0.916042485407131,"NO"
"PPP4R3A",984.384118287643,0.00397078595667114,0.0467696711186747,0.865592392638047,1,"NO"
"TC2N",96.083644658305,-4.16373663946661e-05,0.0738651514456867,0.998375324720619,1,"NO"
"FBLN5",471.093727502495,0.0812969716690848,0.128964141789103,0.0198838343334183,0.475926160898459,"NO"
"TRIP11",2388.64886385157,-0.0468973371159891,0.0924591632018217,0.104728564092659,0.77359866293122,"NO"
"ATXN3",978.779073771099,-0.00789896577045971,0.0545782452269282,0.740048943529535,1,"NO"
"NDUFB1",4694.26378093755,0.03108211980291,0.068578596305,0.251516937680826,0.901670099056586,"NO"
"CPSF2",1131.41740442431,-0.0772297871010988,0.0918220903562863,0.039464380023457,0.582753685559403,"NO"
"LOC103527667",125.70388331848,-0.00065494776200352,0.0806168722867724,0.969515202595229,1,"NO"
"LGMN",4534.10078860808,-0.00894431326633233,0.0755819692457066,0.66471230425756,1,"NO"
"GOLGA5",512.135176126692,-0.0315769931357385,0.0518074683212357,0.229043273391874,0.892163496437277,"NO"
"CHGA",2664.33641379472,-0.00717820243597556,0.0890089583056526,0.601945027092553,0.991162220285184,"NO"
"ITPK1",1942.65691501495,-0.0495454335682079,0.088437129284496,0.104527884474983,0.77359866293122,"NO"
"TMEM251",638.430911788923,-0.017698703475168,0.0619169565494001,0.475407638026096,0.979141002584964,"NO"
"LOC115598437",962.145328267031,-0.0161444737582041,0.0577798826666063,0.512073662445069,0.985800390479283,"NO"
"UBR7",1037.64252733754,-0.0511161948749508,0.0792947024215477,0.104255789452308,0.77359866293122,"NO"
"BTBD7",518.134874881794,0.000763376150321241,0.053207355825942,0.974127228174393,1,"NO"
"LOC115598464",33.9720945143486,0.00291972118895648,0.0816306210285567,0.861176313703412,1,"NO"
"UNC79",82.8876277565888,-0.00266392373130435,0.0822387366226227,0.870361653016135,1,"NO"
"PRIMA1",39.478217491253,0.00859784303444115,0.0799595653033578,0.643524074117928,0.995046775120569,"NO"
"FAM181A",0.43653077698548,0.000226886446676903,0.172646829135441,0.944977139770261,1,"NO"
"ASB2",725.868384004452,0.0175338823135194,0.0853473022514107,0.356355631642461,0.942436069036832,"NO"
"DDX24",642.774361191751,-0.0101751736460835,0.0631127169240859,0.66766452941173,1,"NO"
"PPP4R4",113.93661337512,0.00870422886853371,0.0750242917208522,0.675748293175957,1,"NO"
"SERPINA10",2230.21290532738,0.0186554786699894,0.126586369363612,0.111305365638358,0.779086219355205,"NO"
"LOC103527366",4432.58756466369,0.00645735215152058,0.0956346803939,0.564941695398742,0.991162220285184,"NO"
"LOC103527748",1.52202623108985,0,0.10942087054368,1,1,"NO"
"LOC103527758",2499.08702546713,0.00453115840239904,0.0985365037297526,0.642180457966412,0.995046775120569,"NO"
"LOC115598421",11.923645335518,0,0.100895456027515,1,1,"NO"
"LOC103527377",6417.16684044916,0.00316821342953242,0.0960500137427763,0.755321706108245,1,"NO"
"LOC103527769",18.9340834365743,-0.00559231763814908,0.0968061737617906,0.59739427022454,0.991162220285184,"NO"
"GSC",7.24442649630878,-0.0212403523920984,0.0914060611838424,0.247734197267281,0.901097497762951,"NO"
"DICER1",825.759901122156,0.00388000780141186,0.0538151424954454,0.869425887430235,1,"NO"
"CLMN",1211.80932524983,0.0278858834884889,0.0782656493006452,0.269011674767888,0.909461598006324,"NO"
"SYNE3",434.711714342434,0.00431072278147437,0.0637559452240908,0.852089387683348,1,"NO"
"LOC115598485",267.65064016813,-0.0133088178782991,0.0691557295400475,0.568298425358471,0.991162220285184,"NO"
"LOC115598495",20.7529822286617,-0.0274780662102808,0.116638134362758,0.100340168120911,0.76872134228534,"NO"
"GLRX5",2825.70974857637,0.0250977117018288,0.0647797346380899,0.334237223580779,0.933391584070357,"NO"
"LOC115598476",1.01328949925854,0.000773776994207969,0.102594646442773,0.920336875025859,1,"NO"
"C5AH14orf132",2.85891680655632,-0.00969090394028946,0.0925086836909517,0.467287222361362,0.9783354449816,"NO"
"BDKRB2",48.8102891860938,-0.00284131072415456,0.073444613668228,0.890810794260859,1,"NO"
"BDKRB1",24.6655137569844,0.00192825312791027,0.0909085188185611,0.870572904829454,1,"NO"
"ATG2B",829.78523949916,0.0086561641424818,0.0604551699239615,0.715362149155802,1,"NO"
"GSKIP",602.678130268722,-0.0110657464159224,0.0508321298322733,0.644157120557953,0.995171299783858,"NO"
"AK7",9.09774751025136,-0.000870439342716735,0.0900489942517615,0.942724995585182,1,"NO"
"PAPOLA",2286.18711302549,0.0416513578381074,0.069614521069736,0.154230638548822,0.828963509275121,"NO"
"VRK1",162.163636042645,-0.0294702766021263,0.0853538250455881,0.217215385214117,0.879931569378804,"NO"
"BCL11B",38.2455196417616,-0.00682666874536001,0.095255265970238,0.551337692331879,0.991162220285184,"NO"
"SETD3",934.42876078905,0.0167241507187346,0.0656356920506885,0.493475395625205,0.983880380855638,"NO"
"CCNK",918.156951861028,0.0437823863973223,0.0694841018753168,0.139483741262627,0.815195343887899,"NO"
"CCDC85C",280.37570334424,0.0613484158261453,0.109583479571465,0.046487653516012,0.622090072403424,"NO"
"HHIPL1",70.6077632974014,-0.014245866390443,0.0871834823207855,0.401401921345897,0.960640622926979,"NO"
"LOC103530861",723.862664462844,0.00533065665219989,0.0691437774108726,0.810340845828173,1,"NO"
"LOC103530872",2.19344437849354,-0.0208545091921908,0.140431445196286,0.0683717900879828,0.692360851031461,"NO"
"EML1",347.861519251758,-0.0228761831191443,0.0771224688912577,0.33860642390477,0.93540472234388,"NO"
"EVL",710.187799160975,-0.0102274239496578,0.0758512212936768,0.62277402727693,0.991721669033385,"NO"
"DEGS2",215.476860407786,-0.00143024755174028,0.0928280573202223,0.896837547113393,1,"NO"
"YY1",1967.23003896035,0.0190240487258987,0.0552598360900084,0.445305998702491,0.971672147224628,"NO"
"SLC25A29",2914.6142353661,0.00721646424356471,0.0767946034095767,0.715646918644008,1,"NO"
