"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"RBPJ",601.686398528304,-0.0539863693302544,0.0931851903747929,0.108693226824958,0.700843996195681,"NO"
"CCKAR",66.782472863422,-0.000217215443119874,0.109514107789033,0.982208802440036,0.999200112465629,"NO"
"TBC1D19",188.220971670246,-0.00604112753913582,0.0783949047383229,0.850978691178774,0.980818059092839,"NO"
"STIM2",310.316307693336,0.138516377599816,0.121672423931326,0.00486183792364543,0.255529955039937,"NO"
"PCDH7",54.6623663360153,0.0634621723308727,0.135435209280554,0.0386789316879944,0.557582059027785,"NO"
"ARAP2",184.398667072927,0.00909276365301403,0.0830039601852097,0.747125516365098,0.9631404417225,"NO"
"DTHD1",29.956421126802,-0.0194590595728728,0.118137562405932,0.189494655512863,0.784177625446213,"NO"
"NWD2",53.5693625598962,-0.0472325898620995,0.142194626124079,0.0473631565819409,0.580376628565779,"NO"
"C4AH4orf19",450.861230453253,0.00120974851667631,0.0918298032514082,0.952608031315248,0.99398054337343,"NO"
"RELL1",777.913545761125,-0.062957422099766,0.0850187669180273,0.0920697888483102,0.680096397265822,"NO"
"PGM2",324.804383318468,-0.00108367042527975,0.0755267199644034,0.974980955241383,0.997390371353999,"NO"
"TBC1D1",1722.35763130217,0.0206276435929115,0.0842952781737412,0.476471770255494,0.902084000376941,"NO"
"LOC115598271",1.45568418435673,-0.0111510945390037,0.1046726260021,0.457484497924656,0.897958749811472,"NO"
"KLF3",605.894915583226,0.0673095235725641,0.0856926370511889,0.0767389467581325,0.64977479547245,"NO"
"LOC103526762",16.7226013020031,-0.014514862563203,0.10902228781067,0.328484873168604,0.86613791943092,"NO"
"LOC103526763",96.1417177313511,-0.0214627350195723,0.0914068912968614,0.389924939270358,0.879815465216522,"NO"
"FAM114A1",704.914709661793,-0.0581063053091469,0.0862221217285951,0.108194864693502,0.700318059013736,"NO"
"TMEM156",6.10388410561702,-0.0115089247650293,0.1107458441541,0.371681658310519,0.87779808801385,"NO"
"KLHL5",368.232562612122,-0.0316797553724352,0.0776972577276867,0.365179849572583,0.876249381656912,"NO"
"WDR19",182.341203840535,0.0363754529899536,0.0772373260189811,0.309811756039839,0.859046432129488,"NO"
"RFC1",1220.4733309322,-0.0550363286398567,0.0827544151968281,0.131602079001411,0.729238825718993,"NO"
"KLB",118.903815520959,-0.0612152380467645,0.155622029291571,0.0288086847155121,0.508204215025454,"NO"
"RPL9",7347.14696795033,0.0373718281910891,0.0634184329386356,0.362951169092547,0.876249381656912,"NO"
"LIAS",943.402471116262,-0.0250600535629039,0.0667861586268309,0.531610225400154,0.918461664914703,"NO"
"UGDH",4291.91913124206,0.0260385874214299,0.085731926688011,0.373184384782045,0.87779808801385,"NO"
"SMIM14",2112.1872236304,-0.037072987253036,0.0743486193399425,0.321271339580288,0.864126373000274,"NO"
"UBE2K",769.851321682645,-0.00948293260654855,0.0583633124899072,0.817336598912468,0.974201824843661,"NO"
"PDS5A",976.306980019857,-0.029053533408364,0.0641395763630933,0.476450320219363,0.902084000376941,"NO"
"N4BP2",1634.41873128902,-0.0144697609073939,0.0765458683193492,0.671826390234369,0.950282407060654,"NO"
"RHOH",20.9383370597217,-0.00333122147730831,0.105165952600307,0.785793570694295,0.969732929857579,"NO"
"CHRNA9",5.29402966478861,0.0121044607606634,0.0940867308066767,0.558527160940155,0.927932230175234,"NO"
"RBM47",3303.83836747242,0.0224715723548036,0.0804901927114661,0.481711925363005,0.903018113265195,"NO"
"NSUN7",13.2332292693315,-0.0218086990753233,0.101064954871824,0.295274728959054,0.852860584890309,"NO"
"APBB2",476.071577572628,-0.0384580382017377,0.0733237927000733,0.311348524444203,0.859520303124304,"NO"
"UCHL1",178.758060010317,0.00785033098486363,0.0888789809625765,0.73558814870525,0.961934521186627,"NO"
"LIMCH1",1885.28549940808,0.00847835750756733,0.0891779317934891,0.713891727201137,0.9589252715774,"NO"
"PHOX2B",4.61055837635234,0.00864731647921804,0.0951555798118105,0.65119110599441,0.94560348633807,"NO"
"TMEM33",1667.91406812412,0.0539367298812131,0.0789838825050828,0.150098513110847,0.755615582034385,"NO"
"SLC30A9",802.000426299462,0.000812449025370528,0.065508634002672,0.983869925966113,0.999270519172216,"NO"
"BEND4",1.00948115289011,-0.0179447578534429,0.11904276661522,0.195801519053568,0.789726432006262,"NO"
"SHISA3",4.61856273729956,-0.00555966053905816,0.121127414580399,0.401124270568822,0.883853082509036,"NO"
"ATP8A1",859.265627504529,-0.00723276490500608,0.0810519444572449,0.808194870477427,0.971134751581307,"NO"
"GRXCR1",21.2620177346457,0.0373424401069332,0.155833015020967,0.0423248578685832,0.564554251411128,"NO"
"KCTD8",2.02225244368213,0.00249629981702299,0.11046727757704,0.793490635519143,0.969732929857579,"NO"
"YIPF7",171.035256266807,-0.00179285981291484,0.113857260417593,0.819721465272625,0.974240164563933,"NO"
"GUF1",490.281840840647,-0.0288967308739635,0.0730525918770921,0.440138022440817,0.893292281560997,"NO"
"GNPDA2",431.46870005481,-0.0731996119712848,0.0795375982395246,0.067502685190071,0.628920510017241,"NO"
"GABRG1",0.560347675631024,0.00319991812658292,0.113737862117269,0.698324859817584,0.955657669267043,"NO"
"GABRA2",1.02185704857724,0.000427393363614816,0.107801236334552,0.967792741266013,0.995845973453155,"NO"
"GABRA4",4.41308884141368,-0.00909067820967342,0.117235894701518,0.345448791739087,0.872807954460007,"NO"
"GABRB1",0.118395742483367,-9.07819402109797e-05,0.141017958454475,0.967060870447948,NA,"NO"
"COMMD8",360.820562754018,-0.0380544947046848,0.0882751809106599,0.219661790876316,0.804741250614365,"NO"
"ATP10D",177.689656983482,-0.0304022779610495,0.0886078775689134,0.292261759465846,0.852322868018864,"NO"
"CORIN",62.8836553964423,0.0203986948643365,0.111008759286707,0.230452955585218,0.811199252199259,"NO"
"NFXL1",368.873923711325,0.0657044774345716,0.0672081480611117,0.113333677572402,0.707725445302626,"NO"
"CNGA1",0.791915865177189,0.0111501082436831,0.120638310453736,0.257555860337732,0.833126606152781,"NO"
"NIPAL1",85.290198181799,0.0150431085376368,0.0971505913293723,0.450921288986415,0.895617664055869,"NO"
"TXK",45.619180427624,0.0658503159717016,0.137543866622236,0.0355117010131868,0.54097757414416,"NO"
"TEC",147.529253192121,-0.0129027504631634,0.0925987799925749,0.553981317030811,0.926041594686029,"NO"
"SLAIN2",1158.95779664451,0.0751903611319017,0.0719304968380925,0.0696528385810793,0.631357924969787,"NO"
"SLC10A4",15.2187530412299,0.0111554156356277,0.0921987776617342,0.605534976220561,0.936383820597049,"NO"
"ZAR1",1.48638932107219,-0.00633702952357073,0.110978690145158,0.546357169631289,0.923196865460281,"NO"
"FRYL",957.962976597795,0.000471900394725338,0.069514593041344,0.990242679403434,1,"NO"
"OCIAD1",1432.35860032509,0.0682137578600861,0.0666591568003616,0.10170156982205,0.690553841675914,"NO"
"OCIAD2",157.975335175715,0.00362495233159028,0.086396352433869,0.883721879737833,0.985074259524585,"NO"
"CWH43",8.33970341509273,-0.00582033016006154,0.112162116093139,0.553766930426547,0.926019682835079,"NO"
"DCUN1D4",771.13003670633,-0.0139257681315347,0.0742457404916712,0.697784192327593,0.955657669267043,"NO"
"LRRC66",532.26222204548,-0.0076169484302916,0.091829462447888,0.717842663560174,0.959404421033051,"NO"
"SGCB",1343.00315609039,-0.0237765022934243,0.0765441334200088,0.495385629254322,0.907470828046718,"NO"
"SPATA18",24.8376113643613,-0.00305772360437826,0.0919668748549089,0.88062757173327,0.984240428250077,"NO"
"USP46",835.852266638179,-0.0188629818070783,0.0735947455026528,0.605619515612971,0.936383820597049,"NO"
"LOC115598251",196.128493044225,-0.0360406293276015,0.0780992655023388,0.30749534266348,0.859046432129488,"NO"
"LOC115598302",9.13462734492597,0.0387648253925489,0.101746421208719,0.152394871124023,0.756330101134042,"NO"
"RASL11B",48.9234619615817,-0.22201191039019,0.311503355173004,0.00139708078803093,0.1408272830683,"NO"
"SCFD2",295.144842812848,0.00893269808224284,0.0756108034585588,0.796485749635475,0.969732929857579,"NO"
"FIP1L1",1025.90592904836,0.0533458689021448,0.0670918274017108,0.192595954955217,0.78669222239941,"NO"
"LNX1",165.959436822638,0.0156518148199389,0.094806152186911,0.463852970752173,0.898531701290196,"NO"
"CHIC2",149.932902212643,0.0218291054602152,0.0753068623175319,0.539341343632113,0.920802353011644,"NO"
"GSX2",0.150890661004208,0,0.130074936870801,1,NA,"NO"
"PDGFRA",332.008969852699,-0.0357560136197773,0.0983449916605592,0.184898805463734,0.780433486036399,"NO"
"KIT",44.3422883853355,-0.00636308945599025,0.0887097774604578,0.783556742851117,0.969732929857579,"NO"
"KDR",918.883438609699,0.0142601811542837,0.0775430474082188,0.668886528096449,0.948700125765861,"NO"
"SRD5A3",84.2683309525966,0.0344376289110819,0.0737843598390454,0.357685282394455,0.876249381656912,"NO"
"TMEM165",770.384604341143,0.0410424066497109,0.0643613474839022,0.317098244039457,0.863062858999927,"NO"
"CLOCK",919.920226412453,-0.0102395850366597,0.0781134944648697,0.753481056187259,0.96431296431409,"NO"
"NMU",52.7157022836153,0.0478432885597807,0.120886866134732,0.0737531957904772,0.640472544152627,"NO"
"EXOC1L",204.854524051348,0.0315327706721845,0.0986391342790996,0.214448547561924,0.801232779813126,"NO"
"EXOC1",707.305542288247,-0.0654878824631729,0.0651022242960469,0.116389230538465,0.711083967416385,"NO"
"CEP135",134.456185570507,0.0204315806253063,0.0863850873401735,0.45849553566739,0.898428897049702,"NO"
"CRACD",443.057765132418,0.0334912847943638,0.100064550075224,0.191930022115749,0.78669222239941,"NO"
"AASDH",275.79326162213,-0.000653415118874599,0.0856990632622969,0.979379985644308,0.998400154531477,"NO"
"PPAT",2341.17348370603,-0.00786280601361654,0.0961638063417849,0.667753885434097,0.948691167217058,"NO"
"PAICS",3634.58119860802,-0.00331132993263251,0.0876318301224987,0.889033819243841,0.986901188703104,"NO"
"LONRF1",983.967570113555,0.010683397451966,0.0910318873284273,0.631153724833201,0.941878107433714,"NO"
"TRMT9B",16.0843429178318,0.0258226215778066,0.0994514356350933,0.261723381727051,0.836131579093273,"NO"
"DLC1",935.236556127085,-0.0110577420341856,0.0807660700982285,0.715598031927076,0.959333494987231,"NO"
"LOC115598269",28.4541594750592,-0.000283185540447498,0.0857408127386201,0.991048648530892,1,"NO"
"SGCZ",1.01340657058644,0.00712444680754224,0.110155202556849,0.522785473890341,0.916644229437694,"NO"
"TUSC3",253.197781612829,0.070304328895435,0.105933768360671,0.0501193231257208,0.583341399829605,"NO"
"FGF20",1.13629932624803,0.000742354175399745,0.113777444377251,0.923847167730949,0.991929570195666,"NO"
"MICU3",1172.89262142558,-0.0587055047495095,0.0836699429387193,0.111743978601998,0.706209134123035,"NO"
"LOC115598292",0.119404877200986,2.86711407875464e-05,0.139223064770037,0.989962006752196,NA,"NO"
"ZDHHC2",912.755694257661,-0.0628689136093381,0.0946454171118505,0.0769583723754634,0.64977479547245,"NO"
"CNOT7",864.636690061627,-0.00211406610340537,0.0661785004304538,0.957829032759442,0.994676327114706,"NO"
"VPS37A",1317.06521133812,-0.0262592993184132,0.0706627787201329,0.495624100224335,0.907470828046718,"NO"
"MTMR7",26.9516181714548,-0.0255611107507742,0.109524132065061,0.195869706618106,0.789744108494906,"NO"
"SLC7A2",134.952405267231,-0.0411053843459802,0.13579593621647,0.0617007590929467,0.614480200357754,"NO"
"LOC115598241",2.68068897338003,-0.00543455580627645,0.114188143063692,0.540709291464502,0.921552566652652,"NO"
"PDGFRL",60.5228443974267,-0.0199724910853701,0.0919419634978063,0.40989649887374,0.885005156662507,"NO"
"MTUS1",1030.05028241401,0.0124469477555433,0.0777838249055379,0.706219101659358,0.956843414995952,"NO"
"LOC115598285",6.7676173683068,-0.043788907319566,0.149434660412186,0.043689667455927,0.57204235364389,"NO"
"FGL1",175.985411988638,-0.0182527705006652,0.0889115817602203,0.473523123821158,0.901918814262317,"NO"
"PCM1",927.538252128689,-0.0372532375730026,0.0748896517719368,0.315631105006619,0.86295717789965,"NO"
"LOC103526816",6.1272408870317,0.0344426793627153,0.133648025136246,0.0756130253416371,0.646360999385926,"NO"
"ASAH1",2573.57027097793,0.020358577837177,0.0719320384859407,0.588404669352516,0.933093477992901,"NO"
"FRG1",1468.19013099024,-0.0216951217912033,0.0625284325581511,0.59627676223697,0.934894237783642,"NO"
"FAT1",1841.46906917925,0.0383687468801554,0.0885111387178108,0.215744894979017,0.802125115860493,"NO"
"MTNR1A",23.8318885449193,0.0113465302416987,0.100851636414285,0.499760897573203,0.908733935269416,"NO"
"LOC103526735",279.033898435667,0.00139183376084396,0.0978480056796392,0.931662069111223,0.992873942534953,"NO"
"LOC115598246",2.64818682413499,-0.00616730573059418,0.113018064897981,0.522316091499863,0.916644229437694,"NO"
"LOC103526736",3662.76642126367,0.0646194244438848,0.134760030159656,0.0381440630892134,0.557582059027785,"NO"
"FAM149A",107.162020054185,-0.0117219591403409,0.09070538274089,0.605684330910596,0.936383820597049,"NO"
"TLR3",3.03249044211115,-0.00381936169422793,0.100707120627071,0.795845374599909,0.969732929857579,"NO"
"SORBS2",2970.85850642124,0.0406801694157947,0.0877297088720757,0.201652023729326,0.792248186385795,"NO"
"PDLIM3",2078.51426374263,-0.000402982657302011,0.090374935283589,0.985000195251913,0.999601259960598,"NO"
"C4AH4orf47",25.4071337144026,-0.00445600674427297,0.0866960272528133,0.856207294945555,0.982178386283001,"NO"
"UFSP2",331.056460239507,-0.0502098914354331,0.0720442279974805,0.202812567348072,0.792248186385795,"NO"
