"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed"
"DUS4L",391.90210104446,0.0243883693625314,0.0802150743817193,0.68549134490453,0.931919117490707,"NO"
"LOC115598458",8.16731921703572,-0.0551773248432369,0.146119494166402,0.232132603833478,0.684580143538963,"NO"
"BCAP29",1103.65019916017,-0.186356466736026,0.091327092333148,0.00532668598687475,0.121786328107451,"NO"
"SLC26A4",9.57412812572728,-0.0139542102345963,0.136879379039574,0.731116801403416,0.942545337651869,"NO"
"CBLL1",352.088845086876,0.0626137171745055,0.0894741866565921,0.318671532765308,0.758572179312749,"NO"
"SLC26A3",2702.70402032607,-0.00119001125278253,0.158221397825652,0.967941893615578,0.995963545513172,"NO"
"DLD",11086.0289882491,0.0415914319551784,0.0988169449298918,0.506789873459911,0.867699719631083,"NO"
"LAMB1",1380.46150448421,-0.0140737888173227,0.116291080156144,0.802096752483665,0.961487090195569,"NO"
"LAMB4",0.762731442888514,-0.0107061792082305,0.199732687324318,0.620437675825211,NA,"NO"
"ERGIC2",2049.3187915573,0.0897152730184442,0.110614148324263,0.161684518263338,0.599841953323643,"NO"
"LRRK2",471.122055486504,0.00383985664905936,0.0958471687886445,0.950721647924012,0.9916563379866,"NO"
"SLC2A13",437.008478759997,0.0157802814308284,0.107882017242213,0.79276616417157,0.959073695645093,"NO"
"C1H12orf40",0.827798717124735,0.0139346435456637,0.182766016838203,0.594666243479449,NA,"NO"
"ABCD2",1994.70229436811,0.206535324941407,0.173992056631887,0.00638694347732625,0.132434609211734,"NO"
"KIF21A",925.428033279237,0.0574935332691227,0.121361883291303,0.315693388880868,0.756022103942387,"NO"
"LOC103527837",20711.3811843821,0.120468735584653,0.395338082349527,0.0207835011546779,0.236867290102188,"NO"
"LOC115598332",0.545727854805294,-0.0100858971754108,0.211982674499257,0.572104481929518,NA,"NO"
"CPNE8",536.373030424619,0.0636203944831402,0.128273410600916,0.247789595820345,0.702562753504922,"NO"
"LOC103527744",180.112009542452,-0.0443680074965707,0.0896967810800107,0.477162993251491,0.853389707740792,"NO"
"TPRKB",160.49896900498,-0.259722480117458,0.115745806626558,0.000628593638481226,0.0378791407698793,"NO"
"GTSE1",57.198476168395,-0.0292798379482956,0.146696493887852,0.449783268928814,0.842257459586964,"NO"
"TRMU",513.082090616561,-0.0169764258663986,0.0964495611285561,0.784950844416299,0.956788389167923,"NO"
"CELSR1",72.9865857108401,0.00318812630727691,0.131817601763543,0.9419034499414,0.990188402519968,"NO"
"LOC103527741",115.262405276974,0.0497053145251244,0.135672981112818,0.30734732946417,0.747829599973082,"NO"
"GRAMD4",1114.11372544194,0.116008508607029,0.145970519178897,0.0568860488366571,0.396065646363711,"NO"
"CERK",720.605543972939,0.0493120292830215,0.11867339141079,0.391722806652216,0.809188192027628,"NO"
"TBC1D22A",886.878659296025,0.104824267290773,0.0972375395103914,0.108227024101374,0.521197452284876,"NO"
